node_id,node_type,name,symbol,valid_from,valid_to,source_news_id,split,prediction_time_safe,attributes_json,dataset_version,graph_version,kg_layer,layered_release_version
news:28bd2b19801d4be99a146b4658fda891,News,VietinBank Securities ra mắt Bảng giá ưu tiên,,2021-01-25,,28bd2b19801d4be99a146b4658fda891,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1740"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vietinbank-securities-ra-mat-bang-gia-uu-tien-20210125113619834.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:29b7fbbd0d2f6c5f5be4caf11d11c999,News,ASM xin ý kiến cổ đông phát hành cổ phiếu để trả cổ tức tỷ lệ 30%,,2021-10-05,,29b7fbbd0d2f6c5f5be4caf11d11c999,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1068"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/asm-xin-y-kien-co-dong-phat-hanh-co-phieu-de-tra-co-tuc-ty-le-30-20211005090220333.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:29b974797d00d418929ba2ccc389827b,News,"Cổ phiếu công nghệ Việt Nam đã ít nhưng lại hay mang về trái đắng: SSI, Vietnam Holding cùng nhiều quỹ lớn đều từng phải cắt lỗ",,2022-07-10,,29b974797d00d418929ba2ccc389827b,test,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""6978"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/co-phieu-cong-nghe-viet-nam-da-it-nhung-lai-hay-mang-ve-trai-dang-ssi-vietnam-holding-cung-nhieu-quy-lon-deu-tung-phai-cat-lo-20220628112056125.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2a2e937b242bbdbe434384f14d5541da,News,"Công ty con của Vingroup sắp triển khai loạt dự án quy mô 79.000 tỷ đồng tại Giảng Võ, Đông Anh và Nam Từ Liêm",,2020-07-24,,2a2e937b242bbdbe434384f14d5541da,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2712"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vingroup-ung-truoc-4900-ty-cho-vefac-de-trien-khai-loat-du-an-quy-mo-79000-ty-dong-tai-giang-vo-dong-anh-va-nam-tu-liem-20200724195243346.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2a5ea4f866d2d88b9097bbdb8b04073c,News,"ĐHCĐ Vinamilk: Tổ chức trực tuyến để bảo đảm sức khoẻ cho cổ đông, doanh thu quý 2/2020 tăng 2 chữ số so với quý 1",,2020-06-26,,2a5ea4f866d2d88b9097bbdb8b04073c,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""8886"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/dhcd-vinamilk-to-chuc-truc-tuyen-de-bao-dam-suc-khoe-cho-co-dong-dat-ke-hoach-doanh-thu-gan-60000-ty-nam-2020-20200626090426871.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2a8d4855303b0c496b6fe6ee747b8428,News,"Doanh thu xuất khẩu gấp 4 lần cùng kỳ năm trước, 9 tháng lãi sau thuế của Nam Kim đạt hơn 1.773 tỷ, gấp 12 lần cùng kỳ 2020",,2021-10-28,,2a8d4855303b0c496b6fe6ee747b8428,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1819"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/doanh-thu-xuat-khau-gap-4-lan-cung-ky-nam-truoc-9-thang-lai-sau-thue-cua-nam-kim-dat-hon-1773-ty-gap-12-lan-cung-ky-2020-20211028185057545.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2ae8b7c266128c3177b55af86f7ee983,News,"VIB, TCB, DIG, DXG, VTR, QNS, ART, IPA, GLC, CDP, HAX, TCO: Thông tin giao dịch lượng lớn cổ phiếu",,2021-07-08,,2ae8b7c266128c3177b55af86f7ee983,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2822"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vib-tcb-dig-dxg-vtr-qns-art-ipa-glc-cdp-hax-tco-thong-tin-giao-dich-luong-lon-co-phieu-20210708085128006.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2b3914fcf6cf5b4e1fb9d9ba718e4924,News,Masan MeatLife (MML) dự kiến lên sàn UPCom vào ngày 9/12,,2019-12-02,,2b3914fcf6cf5b4e1fb9d9ba718e4924,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2526"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/masan-meatlife-mml-len-san-upcom-vao-ngay-9-12-20191202170316406.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2b78059be3b4d9427156fc8a1a97a9fd,News,"Dòng vốn ngoại tiếp tục rút 708 tỉ đồng khỏi thị trường, xả trăm tỉ mã MSN và HPG",,2020-03-24,,2b78059be3b4d9427156fc8a1a97a9fd,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1818"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/dong-von-ngoai-tiep-tuc-rut-708-ti-dong-khoi-thi-truong-xa-tram-ti-ma-msn-va-hpg-20200324175947913.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2b7d7c891a090d009ad82038fe63e035,News,"Cổ phiếu tâm điểm 19/9: VPB, VSH, BWE",,2022-09-18,,2b7d7c891a090d009ad82038fe63e035,test,True,"{""category"": ""chung_khoan"", ""content_length"": ""2852"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-tam-diem-199-vpb-vsh-bwe-2022918113623378.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2bca1423f633b40694969caab0d12332,News,"Giao dịch lớn cổ phiếu HDG, HSG, CBS, VIB, CKG, NDN, MIM, TVC, MSH",,2022-11-03,,2bca1423f633b40694969caab0d12332,test,True,"{""category"": ""ngan_hang"", ""content_length"": ""2087"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/giao-dich-lon-co-phieu-hdg-hsg-cbs-vib-ckg-ndn-mim-tvc-msh-20221132353262.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2c1eefefea4e0cd8a88487573d591ff3,News,"Vinachem đã bán xong hơn 6 triệu cổ phiếu DGC, hoàn tất quá trình thoái vốn tại Hoá chất Đức Giang",,2022-03-16,,2c1eefefea4e0cd8a88487573d591ff3,validation,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1530"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vinachem-da-ban-xong-hon-6-trieu-co-phieu-dgc-hoan-tat-qua-trinh-thoai-von-tai-hoa-chat-duc-giang-20220316114555941.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2c28cb3e1af4b7ab0bf59a9419e19f5d,News,"Cổ phiếu tâm điểm ngày 28/4: ACB, VIX, TSC",,2021-04-27,,2c28cb3e1af4b7ab0bf59a9419e19f5d,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2189"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-tam-diem-ngay-28-4-acb-vix-tsc-20210427190329667.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2c703091be5ce63840cb800f379e9398,News,"Hậu lùm xùm ""500 triệu đồng tiền thưởng cho bóng đá nữ"", Hóa chất Đức Giang báo lãi quý 4 sụt giảm 35% so với cùng kỳ",,2020-01-20,,2c703091be5ce63840cb800f379e9398,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2470"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/hau-lum-xum-500-trieu-dong-tien-thuong-cho-bong-da-nu-hoa-chat-duc-giang-bao-lai-quy-4-sut-giam-35-so-voi-cung-ky-20200120105335454.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2c7032ae938f0654db1f1316741029fb,News,Hòa Phát (HPG) ủng hộ 10 tỷ đồng vào Quỹ vắc xin phòng Covid-19 của tỉnh Hải Dương,,2021-05-28,,2c7032ae938f0654db1f1316741029fb,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1898"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://www.tinnhanhchungkhoan.vn/hoa-phat-hpg-ung-ho-10-ty-dong-vao-quy-vac-xin-phong-covid-19-cua-tinh-hai-duong-post270458.html""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2c81847f31bf313829d35611995c6bf3,News,"FPT, GMD, DXG, SMA, OGC, LGC, NAV, PLP, TNI, NDX, NCP, MLS: Thông tin giao dịch lượng lớn cổ phiếu",,2020-07-30,,2c81847f31bf313829d35611995c6bf3,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""2575"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/fpt-gmd-dxg-sma-ogc-lgc-nav-plp-tni-ndx-ncp-mls-thong-tin-giao-dich-luong-lon-co-phieu-20200730074924424.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2d049c83aec9f00c50ef44e6927c18c0,News,"Tundra bán FPT, VNM, đẩy mạnh mua DXG, HPG trong tháng 9",,2019-10-14,,2d049c83aec9f00c50ef44e6927c18c0,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""3686"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/tundra-ban-fpt-vnm-day-manh-mua-dxg-hpg-trong-thang-9-20191014111042625.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2d79837e711717b06fb06b19b9b14d83,News,"Cổ phiếu tâm điểm ngày 10/9: VIC, CVT, AGG",,2020-09-10,,2d79837e711717b06fb06b19b9b14d83,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2695"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-tam-diem-ngay-10-9-vic-cvt-agg-20200910070527618.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2d83f8818509fef3f55d84ea549bda8f,News,"Vận tải biển khởi sắc, Hải An (HAH) lãi ròng kỷ lục 203 tỷ đồng trong quý 4, gấp 4 lần cùng kỳ",,2022-02-03,,2d83f8818509fef3f55d84ea549bda8f,validation,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1260"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/van-tai-bien-khoi-sac-hai-an-hah-lai-rong-ky-luc-203-ty-dong-trong-quy-4-gap-4-lan-cung-ky-20220131094302783.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2e2a601b3db727d0f8a016bd7b17a383,News,PV Drilling (PVD): Trích lập dự phòng lớn khiến lãi ròng quý 2 chỉ đạt 8 tỷ đồng giảm 86% so với cùng kỳ,,2021-08-01,,2e2a601b3db727d0f8a016bd7b17a383,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2639"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/pv-drilling-pvd-trich-lap-du-phong-lon-khien-lai-rong-quy-2-chi-dat-8-ty-dong-giam-86-so-voi-cung-ky-20210801092900083.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2e370507cc516d4b3594b18e5dd068da,News,"Vingroup: LNTT 6 tháng đạt 6.085 tỷ đồng, mảng sản xuất đóng góp 1/6 tổng doanh thu",,2020-07-29,,2e370507cc516d4b3594b18e5dd068da,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2138"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vingroup-lntt-6-thang-dat-6085-ty-dong-mang-san-xuat-dong-gop-1-6-tong-doanh-thu-20200729222829065.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2e68deac86494afb498333f5e7fc5a8a,News,"KDC, FLC, KDH, HPX, CTI, HQC, VNS, KSD, DNP, TJC, CVN, CPC, SJM: Thông tin giao dịch lượng lớn cổ phiếu",,2020-07-02,,2e68deac86494afb498333f5e7fc5a8a,train,True,"{""category"": ""bat_dong_san"", ""content_length"": ""2874"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/kdc-flc-kdh-hpx-cti-hqc-vns-ksd-dnp-tjc-cvn-cpc-sjm-thong-tin-giao-dich-luong-lon-co-phieu-20200702082611904.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2ea7b0798ba68f0096a6efec00cb6443,News,"Nắm giữ lượng tồn kho gần 9.000 tỷ đồng, cổ phiếu PNJ lập đỉnh khi giá vàng tăng “phi mã”",,2022-03-07,,2ea7b0798ba68f0096a6efec00cb6443,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4847"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/nam-giu-luong-ton-kho-gan-9000-ty-dong-co-phieu-pnj-lap-dinh-khi-gia-vang-tang-phi-ma-20220306113900708.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2eeca68c4af1574666aecbd5020f6ffe,News,"Phiên 13/8: Khối ngoại tập trung chốt lời cổ phiếu SSI, VHM trong nhịp rung lắc của thị trường",,2021-08-13,,2eeca68c4af1574666aecbd5020f6ffe,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""4853"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/phien-13-8-khoi-ngoai-tap-trung-chot-loi-co-phieu-ssi-vhm-trong-nhip-rung-lac-cua-thi-truong-20210813164633036.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2ef0611b8dac246e9e3472b36759564f,News,"HPG, VIC, VIB, AAA, CC1, KDH, AAV, BII, SD2: Thông tin giao dịch lượng lớn cổ phiếu",,2021-05-18,,2ef0611b8dac246e9e3472b36759564f,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2831"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/hpg-vic-vib-aaa-cc1-kdh-aav-bii-sd2-thong-tin-giao-dich-luong-lon-co-phieu-20210517181524932.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2f4525beb4d005d4cca80c676925b10e,News,Chứng khoán VIX chốt quyền chào bán hơn 274 triệu cổ phiếu với giá 15.000 đồng/cp,,2022-02-15,,2f4525beb4d005d4cca80c676925b10e,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1575"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chung-khoan-vix-chot-quyen-chao-ban-hon-274-trieu-co-phieu-voi-gia-15000-dong-cp-20220215085607537.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2f4e69e3b9ecbd18709efb2af09faf40,News,Đạm Phú Mỹ (DPM): Lợi nhuận trước thuế năm 2021 ước đạt kỷ lục 3.600 tỷ đồng,,2021-12-29,,2f4e69e3b9ecbd18709efb2af09faf40,validation,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2414"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/dam-phu-my-dpm-loi-nhuan-truoc-thue-nam-2021-uoc-dat-ky-luc-3600-ty-dong-20211229151355645.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2f6f9b18f21f6db5310fd7b2ac6aa7f9,News,"Sau ‘cú ngã’ đầu cơ hàng tồn, Hoa Sen Group (HSG) chuẩn bị ‘đón đầu’ nguyên liệu giá rẻ trở lại",,2019-12-02,,2f6f9b18f21f6db5310fd7b2ac6aa7f9,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""4992"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/sau-cu-nga-dau-co-hang-ton-hoa-sen-group-hsg-chuan-bi-don-dau-nguyen-lieu-gia-re-tro-lai-20191201182843171.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:2ff341519e959ae7234a43f6bf8e1c57,News,Công ty riêng của vợ chồng bà chủ VNDirect muốn bán hết cổ phiếu quỹ từ ngày 6/10,,2021-09-28,,2ff341519e959ae7234a43f6bf8e1c57,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1095"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/cong-ty-rieng-cua-vo-chong-ba-chu-vndirect-muon-ban-het-co-phieu-quy-tu-ngay-6-10-20210928102824816.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:302ab697cc9aa5a26eea7c2bb6b5e4be,News,"Imexpharm: Quý 2 lãi 49 tỷ đồng, giảm 4% so với cùng kỳ 2020",,2021-07-21,,302ab697cc9aa5a26eea7c2bb6b5e4be,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1593"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/imexpharm-quy-2-lai-49-ty-dong-giam-4-so-voi-cung-ky-2020-20210721083220366.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:30bdf3ff4dba66fe26cb725e450d44ea,News,Dragon Capital lại lướt sóng hàng triệu cổ phiếu HPG trên đỉnh lịch sử,,2021-01-07,,30bdf3ff4dba66fe26cb725e450d44ea,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1769"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/dragon-capital-lai-luot-song-hang-trieu-co-phieu-hpg-tren-dinh-lich-su-20210107180306865.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:3196292ecc51d42c31cd1d87b4d38e1b,News,"Thị phần môi giới HNX năm 2019: VNDirect vượt SSI tại UPCoM, VPS chiếm gần nửa thị phần phái sinh",,2020-01-09,,3196292ecc51d42c31cd1d87b4d38e1b,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2637"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/thi-phan-moi-gioi-hnx-nam-2019-vndirect-vuot-ssi-tai-upcom-vps-chiem-gan-nua-thi-phan-phai-sinh-20200109151240942.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:31a7d66c14ee13c70183088b09e36728,News,"MWG, VNM, DIG, SJF, CDC, POT, GKM, NSH, THS: Thông tin giao dịch lượng lớn cổ phiếu",,2022-04-16,,31a7d66c14ee13c70183088b09e36728,validation,True,"{""category"": ""bat_dong_san"", ""content_length"": ""2021"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/mwg-vnm-dig-sjf-cdc-pot-gkm-nsh-ths-thong-tin-giao-dich-luong-lon-co-phieu-20220415221943568.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:31cec5d9982b6522383bdff75386d6f1,News,"Pyn chốt lãi MWG thành công với mức giá vượt xa thị trường, gia tăng tỷ trọng cổ phiếu ngân hàng, VEA với kỳ vọng tăng giá gấp đôi",,2020-06-27,,31cec5d9982b6522383bdff75386d6f1,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4160"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/pyn-chot-lai-mwg-thanh-cong-voi-muc-gia-vuot-xa-thi-truong-gia-tang-ty-trong-co-phieu-ngan-hang-vea-voi-ky-vong-tang-gia-gap-doi-20200627100618591.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:31f6d22c3309598b003fb74e07fc84ed,News,"2 tháng đầu 2019, DGW ước lãi sau thuế tăng 33% so với cùng kỳ",,2019-03-15,,31f6d22c3309598b003fb74e07fc84ed,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1953"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietstock.vn/2019/03/2-thang-dau-2019-dgw-uoc-lai-sau-thue-tang-33-so-voi-cung-ky-737-660205.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:3300a12d8454434ee3fd51fa849d4504,News,"ITA, GVR, TDH, KDH, PTL, IMP, DTL, TMS, AGM, DBT, DHC, C32, MAC, PDB, BSC, DIH: Thông tin giao dịch lượng lớn cổ phiếu",,2021-11-03,,3300a12d8454434ee3fd51fa849d4504,train,True,"{""category"": ""bat_dong_san"", ""content_length"": ""3289"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/ita-gvr-tdh-kdh-ptl-imp-dtl-tms-agm-dbt-dhc-c32-mac-pdb-bsc-dih-thong-tin-giao-dich-luong-lon-co-phieu-20211103083254192.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:332e58de5226c6a919aa232c1a3794c5,News,"PVS ước lãi hợp nhất sau thuế 654 tỷ đồng trong năm 2019, hoành thành vượt 17% kế hoạch",,2019-12-30,,332e58de5226c6a919aa232c1a3794c5,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1675"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/pvs-uoc-lai-hop-nhat-sau-thue-654-ty-dong-trong-nam-2019-hoanh-thanh-vuot-17-ke-hoach-20191230112455982.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:336c836a926669a7e387d145910a5e11,News,"Cổ phiếu tâm điểm ngày 15/7: GVR, REE, DPM, LCG",,2020-07-15,,336c836a926669a7e387d145910a5e11,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""3150"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-tam-diem-ngay-15-7-gvr-ree-dpm-lcg-20200715065231747.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:340b771e67d9563bb52cd94981d37a08,News,Chủ tịch Novaland muốn bán 12 triệu cổ phiếu NVL khi giá lập đỉnh hai năm,,2021-01-07,,340b771e67d9563bb52cd94981d37a08,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1455"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chu-tich-novaland-muon-ban-12-trieu-co-phieu-nvl-khi-gia-lap-dinh-hai-nam-20210107181643838.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:35380008d1d973c8d3e70c2dc006391b,News,"Phiên 22/11: Khối ngoại trở lại mua ròng 570 tỷ đồng, tập trung “gom” VHM, CTG",,2021-11-22,,35380008d1d973c8d3e70c2dc006391b,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""1126"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/phien-22-11-khoi-ngoai-tro-lai-mua-rong-570-ty-dong-tap-trung-gom-vhm-ctg-20211122151214395.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:356bd2bcb734eb3184c9b8de726f6e8c,News,Chứng khoán BIDV (BSC) đàm phán chào bán riêng lẻ tối đa 35% vốn cho Hana Financial Investment,,2021-11-29,,356bd2bcb734eb3184c9b8de726f6e8c,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2979"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chung-khoan-bidv-bsc-dam-phan-chao-ban-rieng-le-toi-da-35-von-cho-hana-financial-investment-20211129122426809.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
