edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,semantic_sample_id,event_type,event_type_detail,sentiment,impact_level,affected_scope,semantic_release_group,semantic_quality_tier,evidence_completeness_score,manual_review_priority,semantic_correctness_status,default_semantic_query_enabled,semantic_quality_release,validation_basis,allowed_use
edge:26b6bc9cbce65ac16c69d79e,event:b5830172519f02193eb6,AFFECTS,stock:PDR,2020-03-06,2020-03-06,2020-03-06,,train,True,f0e42ef9f6a313f385316d975b89f74f,https://vietstock.vn/2020/03/ban-het-san-pham-phan-khu-2-khu-do-thi-nhon-hoi-pdr-len-ke-hoach-lai-truoc-thue-1500-ty-nam-2020-737-735486.htm,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""HIGH"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""b5830172519f02193eb6""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,b5830172519f02193eb6,BUSINESS_RESULT,PROFIT_DECLINE,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:26dde80533518bf4e87c930b,event:785012adcfcc7f6ef3b0,HAS_SENTIMENT,sentiment:POSITIVE,2020-03-02,2020-03-02,2020-03-02,,train,True,b4e656e720b2414a14b43073f6031a52,https://cafef.vn/vcsc-viec-tang-toc-mo-rong-chuoi-nha-thuoc-anh-huong-den-loi-nhuan-cua-fpt-retail-20200229120051192.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROJECT_EXPANSION; symbol=FRT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""785012adcfcc7f6ef3b0""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,785012adcfcc7f6ef3b0,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:26e2dd6b17b30af52be87e18,event:cfb712ae2779025b5700,AFFECTS,stock:FPT,2020-05-22,2020-05-22,2020-05-22,,train,True,f8be94a327d07d0c1207c69cdbabb5e2,https://vietnambiz.vn/fpt-online-sap-trich-them-74-ti-dong-tra-co-tuc-20200522160144659.htm,TITLE_TICKER|BODY_ALIAS|BODY_TICKER,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""cfb712ae2779025b5700""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,cfb712ae2779025b5700,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:26e79fb6528b0a5ddcbff9a9,event:d5379cb37ffc77b4ac32,HAS_SENTIMENT,sentiment:NEUTRAL,2021-10-15,2021-10-15,2021-10-15,,train,True,8567ebbe2cfb3c4d55dd49609c4d181a,https://cafef.vn/trung-quoc-khung-hoang-thieu-dien-hoa-phat-va-xi-mang-bim-son-ky-vong-se-ngu-ong-dac-loi-20211014110856434.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=SECTOR_NEWS; symbol=HPG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""d5379cb37ffc77b4ac32""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,d5379cb37ffc77b4ac32,SECTOR_NEWS,SECTOR_NEWS,NEUTRAL,MODERATE,SECTOR,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:270e93401ad3e2236c8e0913,event:aa6bc9387bbc1a0d6233,AFFECTS,stock:VHC,2022-06-21,2022-06-21,2022-06-21,,test,True,ae633fe90aabd731b1313db85425e01e,https://vietnambiz.vn/co-phieu-tam-diem-226-fpt-acv-vhc-2022621173033879.htm,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""aa6bc9387bbc1a0d6233""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,aa6bc9387bbc1a0d6233,CORPORATE_ACTION,LEADERSHIP_CHANGE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:271827d942e2fbcf750bc688,event:2ded483dacfa0d05cb60,HAS_SENTIMENT,sentiment:NEGATIVE,2020-04-25,2020-04-25,2020-04-25,,train,True,835a31b15a2fccc1067c284d1ac2c398,https://cafef.vn/co-phieu-gelex-giam-sau-keo-mhc-lo-127-ty-trong-quy-1-20200424200255765.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROFIT_DECLINE; symbol=GEX,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""2ded483dacfa0d05cb60""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,2ded483dacfa0d05cb60,BUSINESS_RESULT,PROFIT_DECLINE,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:2736233061cde8355708c9cf,event:b27bdbc85e1853d9b174,AFFECTS,stock:SSI,2019-07-08,2019-07-08,2019-07-08,,train,True,f2f8cb6568dead060f55eeb5662cfb46,https://cafef.vn/ssi-research-uoc-tinh-loi-nhuan-quy-2-cua-25-doanh-nghiep-niem-yet-20190708164314437.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""HIGH"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""b27bdbc85e1853d9b174""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,b27bdbc85e1853d9b174,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:277dcb01720a3a8084fb8958,event:66da07613a5003e4550b,AFFECTS,stock:POW,2021-01-30,2021-01-30,2021-01-30,,train,True,ff97b784cd1946824776948d60e13719,https://www.tinnhanhchungkhoan.vn/pvpower-pow-quy-iv2020-loi-nhuan-dat-10063-ty-dong-tang-gan-159-post261120.html,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""66da07613a5003e4550b""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,66da07613a5003e4550b,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:278b854bbbbdcdfe757c3ff5,event:69347a72e0a7fb730a3c,AFFECTS,stock:PVD,2022-07-04,2022-07-04,2022-07-04,,test,True,7a88c0f604df1b01e5c2638c7acad5e1,https://cafef.vn/pv-drilling-se-tra-co-tuc-nam-2021-truoc-30-9-20220704133246431.chn,TITLE_ALIAS|BODY_ALIAS|BODY_TICKER,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""HIGH"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""69347a72e0a7fb730a3c""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,69347a72e0a7fb730a3c,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:28403da95c25f4532a3659c0,event:96109b6a9808b9fd0bc4,AFFECTS,stock:MSN,2021-10-23,2021-10-23,2021-10-23,,train,True,4b1d2b9eefa10aa9f882d795b2989141,https://cafef.vn/masan-meatlife-phat-hanh-xong-gan-7300-ty-dong-trai-phieu-cho-ke-hoach-tach-mang-cam-va-dau-tu-mo-rong-mang-thit-ndt-ngoai-mua-hon-1-3-20211023103940701.chn,TITLE_COMPANY|BODY_COMPANY,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""96109b6a9808b9fd0bc4""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,96109b6a9808b9fd0bc4,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:285dc4733f1e3265627e6916,news:c02c8e10e1773b7015caf15f01b18320,CONTAINS_EVENT,event:46add6b9f3689159619b,2019-10-28,2019-10-28,2019-10-28,,train,True,c02c8e10e1773b7015caf15f01b18320,https://vietnambiz.vn/thi-truong-chung-quyen-21-25-10-nhon-nhip-chung-quyen-mwg-ho-vingroup-kem-sac-20191028002603265.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=VIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""46add6b9f3689159619b""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,46add6b9f3689159619b,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:287edd28043131445eb1b86a,event:67bdd645604a7c5652d1,HAS_SENTIMENT,sentiment:NEUTRAL,2022-05-10,2022-05-10,2022-05-10,,validation,True,253c3217501208fbb3269b30a225d44e,https://vietnambiz.vn/co-phieu-tam-diem-115-pdr-msh-dgw-202251019395663.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=MACRO_POLICY; symbol=PDR,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""67bdd645604a7c5652d1""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,67bdd645604a7c5652d1,MACRO_POLICY,MACRO_POLICY,NEUTRAL,MODERATE,MARKET,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:28c32df09ce1e5622a92da39,news:056285a877a80426691dca72453e1b01,CONTAINS_EVENT,event:b174ef9c80812027a1b1,2022-06-09,2022-06-09,2022-06-09,,test,True,056285a877a80426691dca72453e1b01,https://www.tinnhanhchungkhoan.vn/chung-khoan-vix-tong-giam-doc-gelex-gex-va-nguoi-lien-quan-muon-nang-so-huu-len-2512-von-ma-khong-phai-chao-mua-cong-khai-post299372.html,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=DIVIDEND; symbol=VIX,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""b174ef9c80812027a1b1""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,b174ef9c80812027a1b1,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:28c5eeefb1897f89d3258acd,event:3de618c8f68739d6d932,HAS_SENTIMENT,sentiment:POSITIVE,2022-03-19,2022-03-19,2022-03-19,,validation,True,3a53a2b13091d762a37210a44f5dac71,https://cafef.vn/co-phieu-tang-phi-ma-fpt-shop-cong-bo-nam-35-thi-phan-laptop-muon-mo-them-150-trung-tam-laptop-chuyen-nghiep-trong-nam-2022-20220318203558332.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROJECT_EXPANSION; symbol=FRT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""3de618c8f68739d6d932""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,3de618c8f68739d6d932,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:28e74af169751833a2c3d80d,event:09d423c05f4eb66590b4,HAS_SENTIMENT,sentiment:POSITIVE,2021-08-12,2021-08-12,2021-08-12,,train,True,84633c815064411877866ad2bfc07900,https://cafef.vn/chung-khoan-shs-chot-danh-sach-co-dong-chao-ban-103-trieu-co-phieu-gia-13500-dong-20210812104940492.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=DIVIDEND; symbol=SHS,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""09d423c05f4eb66590b4""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,09d423c05f4eb66590b4,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:28fcf70b6c50fb85bed15172,event:785311eb5cbcab7fab03,AFFECTS,stock:FPT,2019-11-25,2019-11-25,2019-11-25,,train,True,5b406d7b41f56506a71a65b6068b11ac,https://cafef.vn/chu-quan-chuoi-nha-thuoc-long-chau-dat-236-ty-dong-loi-nhuan-rong-sau-10-thang-20191125141248065.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""785311eb5cbcab7fab03""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,785311eb5cbcab7fab03,BUSINESS_RESULT,NEW_CONTRACT,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:295b8eccddd97f0992de5d55,event:eb1ae98346e7d9576624,HAS_SENTIMENT,sentiment:NEGATIVE,2021-03-02,2021-03-02,2021-03-02,,train,True,f37992c32ca8cc44085f7de9484200b6,https://cafef.vn/vre-mwg-vgc-ntl-pom-cti-ads-ckg-pvr-thong-tin-giao-dich-luong-lon-co-phieu-20210301172456017.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=LEGAL_RISK; symbol=MWG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""eb1ae98346e7d9576624""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,eb1ae98346e7d9576624,LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:2971013116037b99d889251e,news:b22a9b3c1e56bc338962f6abc41ced5d,CONTAINS_EVENT,event:9fa6d24bf62e50e653f7,2021-12-24,2021-12-24,2021-12-24,,validation,True,b22a9b3c1e56bc338962f6abc41ced5d,https://cafef.vn/novaland-nvl-muon-huy-dong-gan-5900-ty-dong-tu-trai-phieu-rot-von-cho-cong-ty-con-20211224153530019.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=24; event=STOCK_ISSUANCE; symbol=NVL,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""9fa6d24bf62e50e653f7""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,9fa6d24bf62e50e653f7,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:2971401518449e3df643bea6,event:d722578d6b90015e22fb,AFFECTS,stock:HSG,2020-07-13,2020-07-13,2020-07-13,,train,True,95a10e4075f1eaf214618279655f0f10,https://cafef.vn/hoa-sen-hsg-uoc-lnst-9-thang-dau-nien-do-dat-690-ty-dong-tang-149-cung-ky-nam-truoc-20200713115532487.chn,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""d722578d6b90015e22fb""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,d722578d6b90015e22fb,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:2984ab4f6a017e9463787f62,news:570c7edd69dbbc18015c04d95637841a,CONTAINS_EVENT,event:87f2f1a02ac3904882a4,2021-03-15,2021-03-15,2021-03-15,,train,True,570c7edd69dbbc18015c04d95637841a,https://cafef.vn/phat-dat-pdr-phat-hanh-gan-40-trieu-co-phieu-tra-co-tuc-ty-le-10-20210315153250384.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=24; event=DIVIDEND; symbol=PDR,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""87f2f1a02ac3904882a4""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,87f2f1a02ac3904882a4,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:298563dd026a852d7fc3b27e,news:e3e82ebae2919f6032a62c6075e3e674,CONTAINS_EVENT,event:07d0bea441f3fccf0eda,2021-01-07,2021-01-07,2021-01-07,,train,True,e3e82ebae2919f6032a62c6075e3e674,https://vietnambiz.vn/co-phieu-tam-diem-ngay-8-1-hag-fpt-lhg-20210107181655523.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=NEW_CONTRACT; symbol=FPT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""BUSINESS_RESULT"", ""event_type_detail"": ""NEW_CONTRACT"", ""sample_id"": ""07d0bea441f3fccf0eda""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,07d0bea441f3fccf0eda,BUSINESS_RESULT,NEW_CONTRACT,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
